Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
502;1706201654.012695037;1911.853027;6176.615234;193.074005;8281.542969
503;1706201654.032754518;1917.437012;5945.994141;193.039993;8056.471191
504;1706201654.052813188;1969.073975;5404.698242;193.126007;7566.898438
505;1706201654.072873149;1932.348022;5917.879883;196.352005;8046.580078
506;1706201654.092935900;1958.926025;5188.037109;193.074005;7340.037109
507;1706201654.112996241;1936.063965;5704.048828;192.158997;7832.271973
508;1706201654.133055732;1931.802979;5842.103027;193.074005;7966.980469
509;1706201654.153115713;1925.735962;5305.216797;193.112000;7424.064453
510;1706201654.173175633;1841.755981;6027.611816;195.210007;8064.577637
511;1706201654.193234644;1933.088989;5397.867188;191.261002;7522.217285
512;1706201654.213293905;1949.619995;5964.615234;193.074005;8107.309570
513;1706201654.233354766;1880.255981;6248.696777;193.026001;8321.978516
514;1706201654.253414186;1911.165039;5376.287109;193.074005;7480.526367
515;1706201654.273474647;2003.265991;5770.422852;190.962997;7964.651855
516;1706201654.293534228;1931.378052;5413.266113;193.104996;7537.749023
517;1706201654.313593668;1941.112061;5835.716797;191.063995;7967.892578
518;1706201654.333653959;1865.520996;6275.916992;192.205994;8333.644531
519;1706201654.353712760;1973.431030;5316.647949;197.233002;7487.312012
520;1706201654.373772051;1901.881958;5837.291992;193.087997;7932.261719
521;1706201654.393833712;1960.657959;5432.952148;193.078003;7586.688477
522;1706201654.413894612;1886.822998;5871.549805;192.237000;7950.609375
523;1706201654.433955613;1950.259033;5448.183105;192.110992;7590.552734
524;1706201654.454016554;1830.068970;5847.772949;196.352005;7874.193848
525;1706201654.474076675;1914.598999;5717.847168;191.798996;7824.245117
526;1706201654.494122714;1956.208008;6202.826172;192.212006;8351.246094
527;1706201654.514182215;1891.942993;5821.148926;192.158997;7905.250977
528;1706201654.534241956;1906.579956;5379.166992;193.057007;7478.804199
529;1706201654.554301026;1995.800049;5587.334961;193.057007;7776.192383
530;1706201654.574360747;1930.555054;5284.776855;193.117996;7408.450195
531;1706201654.594420188;1922.529053;6169.737793;195.490005;8287.756836
532;1706201654.614479129;1886.641968;5916.367188;192.503998;7995.513184
533;1706201654.634539619;1991.258057;5531.211914;196.406998;7718.876953
534;1706201654.654599510;1936.439941;5975.047852;194.556000;8106.043945
535;1706201654.674657951;1869.586060;5305.751953;193.087997;7368.425781
536;1706201654.694718762;1938.994995;6062.040039;195.179993;8196.214844
537;1706201654.714777552;1928.041016;5867.942871;193.074005;7989.058105
538;1706201654.734838743;1918.890015;5373.289062;192.274994;7484.454102
539;1706201654.754897924;1900.526001;6045.879883;196.352997;8142.758789
540;1706201654.774957055;1972.823975;5423.367188;193.009003;7589.200195
541;1706201654.795017905;1897.693970;5940.064941;193.143005;8030.901855
542;1706201654.815078406;1907.265991;6252.965820;192.274994;8352.506836
543;1706201654.835139337;2019.734009;5713.432129;195.457001;7928.623047
544;1706201654.855198668;1930.088989;5726.091797;192.237000;7848.417480
