Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
239;1706289299.825120877;1938.176025;4587.562988;191.261002;6717.000000
240;1706289299.849180505;1956.110962;4571.539062;193.705002;6721.354980
241;1706289299.873239813;1978.984985;4424.607910;193.658005;6597.250977
242;1706289299.897298710;1971.162964;4612.090820;190.348007;6773.602051
243;1706289299.921360348;1891.574951;4209.255859;192.807007;6293.637695
244;1706289299.945418626;1877.250000;4066.206055;190.410004;6133.866211
245;1706289299.969478523;1986.318970;4782.562988;190.998993;6959.880859
246;1706289299.993539161;1919.477051;4118.452148;193.360001;6231.289062
247;1706289300.017598179;1992.224976;4441.607910;194.606995;6628.439941
248;1706289300.041657958;1990.285034;4670.567871;194.625000;6855.478027
249;1706289300.065718516;1891.293945;5137.913086;190.410004;7219.617188
250;1706289300.089780805;1966.630981;4797.961914;187.983002;6952.575684
251;1706289300.113839914;1949.048950;5020.889160;191.261002;7161.199219
252;1706289300.137899352;1918.166016;4741.898926;191.938004;6852.002930
253;1706289300.161962341;1958.915039;4886.338867;190.427002;7035.680664
254;1706289300.186022179;2016.250000;4381.345215;190.393005;6587.988281
255;1706289300.210081878;1944.305054;4676.505859;193.722000;6814.533203
256;1706289300.234141806;1939.194946;4216.986816;189.248001;6345.429688
257;1706289300.258200725;1894.312012;4220.694824;191.261002;6306.268066
258;1706289300.282260373;1983.943970;4812.312988;190.016998;6986.273926
259;1706289300.306320072;1993.541992;5026.924805;191.212997;7211.679688
260;1706289300.330379170;1924.120972;4758.838867;191.212997;6874.172852
261;1706289300.354439079;1976.800049;4911.680176;191.307999;7079.788086
262;1706289300.378499117;1899.590942;4813.130859;191.261002;6903.982910
263;1706289300.402560356;1829.456055;4515.310059;190.427002;6535.193359
264;1706289300.426619534;1907.656982;4227.185059;193.641006;6328.483398
265;1706289300.450679293;1955.484985;4735.037109;191.261002;6881.783203
266;1706289300.474738711;1979.918945;4616.794922;191.307999;6788.021973
267;1706289300.498797710;1956.493042;4000.742920;190.080994;6147.316895
268;1706289300.522858848;1963.135986;4400.058105;195.406006;6558.599609
269;1706289300.546918417;1946.561035;4482.411133;189.167007;6618.139160
270;1706289300.570978335;1978.753052;4183.797852;192.516006;6355.066895
271;1706289300.595038714;1973.338013;4660.058105;193.406998;6826.803223
272;1706289300.619100213;1993.634033;5074.577148;188.029999;7256.241211
273;1706289300.643161521;2012.859985;5087.033203;190.410004;7290.303223
274;1706289300.667220930;1947.904053;5042.090820;189.214005;7179.208984
275;1706289300.691280928;1908.635986;4571.354004;193.328003;6673.318359
276;1706289300.715339717;1899.771973;4565.680176;193.393005;6658.845215
277;1706289300.739399255;1831.458984;4439.346191;190.112000;6460.916992
278;1706289300.763458464;2008.542969;4561.272949;191.261002;6761.077148
279;1706289300.787517412;1926.959961;4172.041016;192.158997;6291.160156
280;1706289300.811576470;1966.609985;4140.812988;192.220001;6299.643066
281;1706289300.835635149;1957.975952;4663.422852;190.414001;6811.812988
282;1706289300.859694157;1833.008057;5138.698242;195.531006;7167.237305
283;1706289300.883753146;1909.619995;4502.666992;190.444000;6602.730957
284;1706289300.907811924;1926.563965;5168.547852;191.294998;7286.406738
285;1706289300.931872543;1930.651001;4705.463867;192.190002;6828.304688
286;1706289300.955932581;1985.233032;4528.199219;191.261002;6704.693359
287;1706289300.979991440;2005.156006;4172.794922;192.220001;6370.170898
288;1706289301.004050518;1995.417969;4833.480957;190.427002;7019.326172
289;1706289301.028110477;1984.187988;4468.062988;193.070999;6645.321777
290;1706289301.052170107;1930.755005;3980.531006;191.307999;6102.593750
291;1706289301.076230036;1964.037964;4677.451172;191.199005;6832.688477
292;1706289301.100289595;1947.504028;4367.288086;191.261002;6506.053223
293;1706289301.124349444;1907.076050;4389.032227;194.507996;6490.616211
