Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
481;1706284925.661366878;1542.380005;2388.621094;189.403000;4120.404297
482;1706284925.685426842;1548.176025;2384.662109;189.511993;4122.350098
483;1706284925.709486107;1527.937988;2385.937988;189.214005;4103.089844
484;1706284925.733545562;1536.276001;2392.156982;189.464996;4117.897949
485;1706284925.757604036;1559.173950;2386.906982;189.451004;4135.531738
486;1706284925.781671452;1537.123047;2382.730957;189.511993;4109.366211
487;1706284925.805731976;1537.776001;2391.959961;192.744003;4122.479980
488;1706284925.829792931;1545.796021;2386.335938;189.529999;4121.662109
489;1706284925.853853836;1561.730957;2384.754883;190.423996;4136.910156
490;1706284925.877914301;1546.140015;2389.354004;192.807007;4128.301270
491;1706284925.901974835;1542.215942;2388.621094;189.449997;4120.287109
492;1706284925.926034830;1526.899048;2384.844971;191.354004;4103.098145
493;1706284925.950094465;1546.395996;2388.665039;189.447998;4124.508789
494;1706284925.974154299;1537.432007;2386.724121;189.511993;4113.667969
495;1706284925.998212844;1542.225952;2386.399902;189.496002;4118.122070
496;1706284926.022270799;1529.791016;2387.264893;189.229996;4106.286133
497;1706284926.046330794;1539.094971;2391.264893;190.427002;4120.787109
498;1706284926.070391330;1545.786011;2386.925049;189.511993;4122.223145
499;1706284926.094449635;1543.045044;2387.916992;189.529007;4120.491211
500;1706284926.118509480;1544.104004;2387.873047;189.498001;4121.475098
501;1706284926.142570216;1539.584961;2386.121094;189.511993;4115.217773
502;1706284926.166630781;1535.420044;2386.987061;189.481995;4111.889160
503;1706284926.190692137;1526.553955;2386.138916;189.511993;4102.205078
504;1706284926.214752142;1525.213013;2390.416992;189.466003;4105.096191
505;1706284926.238813137;1537.552002;2391.916016;193.688004;4123.156250
506;1706284926.262871272;1533.728027;2386.754883;193.641006;4114.124023
507;1706284926.286931288;1540.374023;2388.683105;191.322006;4120.378906
508;1706284926.310989953;1529.223999;2388.019043;192.776993;4110.020020
509;1706284926.335051198;1547.790039;2385.229004;189.511993;4122.531250
510;1706284926.359111894;1527.962036;2388.568115;192.791000;4109.321289
511;1706284926.383172879;1542.378052;2384.706055;190.410004;4117.494141
512;1706284926.407231715;1543.557007;2386.906982;189.511993;4119.976074
513;1706284926.431293680;1543.173950;2380.364990;189.434006;4112.973145
514;1706284926.455354116;1548.166016;2387.024902;190.410004;4125.600586
515;1706284926.479414801;1543.859985;2386.121094;189.511993;4119.493164
516;1706284926.503475636;1548.744995;2390.263916;192.807007;4131.815918
517;1706284926.527536072;1539.287964;2386.925049;189.529007;4115.742188
518;1706284926.551596917;1537.810059;2383.998047;190.363007;4112.170898
519;1706284926.575655452;1525.207031;2384.706055;189.464996;4099.377930
520;1706284926.599714178;1550.082031;2387.873047;190.363007;4128.318359
521;1706284926.623772643;1532.811035;2388.100098;193.705002;4114.616211
522;1706284926.647831328;1526.254028;2382.685059;189.511993;4098.451172
523;1706284926.671889923;1544.926025;2388.720947;192.173004;4125.820312
524;1706284926.695949499;1551.661987;2385.704102;185.871994;4123.238281
525;1706284926.720008384;1533.171997;2388.782959;190.707993;4112.663086
526;1706284926.744067379;1524.218018;2388.214111;189.464996;4101.897461
527;1706284926.768126154;1539.219971;2386.355957;189.511993;4115.087891
528;1706284926.792185860;1557.956055;2385.937988;189.511993;4133.406250
529;1706284926.816244905;1530.288940;2389.814941;192.807007;4112.911133
530;1706284926.840304480;1524.366943;2388.968018;192.759995;4106.094727
531;1706284926.864363905;1526.058960;2383.814941;189.449997;4099.323730
532;1706284926.888423921;1540.441040;2386.399902;189.214005;4116.055176
533;1706284926.912483046;1528.943970;2390.479004;189.511993;4108.935059
534;1706284926.936542901;1526.048950;2390.281982;192.807007;4109.137695
535;1706284926.960601757;1529.473022;2388.764893;189.511993;4107.750000
536;1706284926.984660852;1557.453979;2386.059082;191.229996;4134.743164
537;1706284927.008719707;1526.543945;2388.720947;188.307007;4103.571777
538;1706284927.032778603;1529.787964;2384.600098;190.300995;4104.688965
539;1706284927.056837039;1525.905029;2385.756104;192.792999;4104.454102
540;1706284927.080896395;1537.379028;2382.906006;189.449997;4109.734863
541;1706284927.104955401;1531.884033;2388.603027;189.496002;4109.983398
542;1706284927.129014377;1525.557983;2388.019043;192.492004;4106.068848
543;1706284927.153073073;1525.500000;2385.272949;189.511993;4100.285156
544;1706284927.177131968;1541.135986;2386.925049;189.496002;4117.557129
545;1706284927.201191164;1526.749023;2383.876953;189.503006;4100.128906
546;1706284927.225249190;1534.803955;2386.925049;191.134003;4112.863281
547;1706284927.249308326;1544.439941;2387.772949;190.410004;4122.623047
548;1706284927.273367122;1561.024048;2382.968018;189.511993;4133.503906
549;1706284927.297426288;1534.734985;2388.621094;189.518997;4112.875000
550;1706284927.321485034;1527.239990;2383.827881;190.440994;4101.508789
551;1706284927.345543530;1530.609985;2382.562012;186.216995;4099.389160
552;1706284927.369601856;1537.879028;2388.121094;192.807007;4118.807129
553;1706284927.393660541;1527.093994;2383.752930;189.466995;4100.313965
554;1706284927.417687374;1538.751953;2386.987061;190.410004;4116.148926
555;1706284927.441748070;1525.057007;2387.092041;193.705002;4105.854004
556;1706284927.465808146;1547.593994;2388.523926;194.507996;4130.625977
557;1706284927.489869492;1527.531982;2385.673096;189.229996;4102.435059
558;1706284927.513930148;1524.015991;2388.720947;190.363007;4103.100098
559;1706284927.537989634;1545.293945;2388.665039;191.261002;4125.219727
560;1706284927.562050320;1540.222046;2386.925049;188.223007;4115.370117
561;1706284927.586111607;1528.072021;2388.621094;188.207001;4104.900391
562;1706284927.610170472;1528.086060;2382.059082;190.348007;4100.493164
563;1706284927.634230138;1541.906006;2389.650879;193.705002;4125.261719
564;1706284927.658291975;1550.671021;2383.030029;190.395996;4124.097168
565;1706284927.682353231;1535.587036;2383.814941;189.496002;4108.897949
566;1706284927.706411947;1526.745972;2387.916992;189.529007;4104.191895
567;1706284927.730472803;1542.376953;2385.291016;189.511993;4117.179688
568;1706284927.754533169;1546.963989;2387.916992;190.410004;4125.291016
569;1706284927.778593085;1539.333984;2386.925049;189.464996;4115.724121
570;1706284927.802653821;1526.048950;2384.582031;190.348007;4100.979004
571;1706284927.826714237;1547.812988;2386.076904;190.410004;4124.299805
572;1706284927.850773833;1550.991943;2386.417969;189.464996;4126.875000
573;1706284927.874834239;1526.254028;2387.957031;192.791000;4107.001953
574;1706284927.898894495;1525.534058;2386.741943;190.410004;4102.686035
575;1706284927.922953671;1550.437012;2383.042969;189.496002;4122.976074
576;1706284927.947012487;1545.588989;2385.593018;189.466003;4120.647949
577;1706284927.971072033;1529.777954;2384.856934;189.542999;4104.177734
578;1706284927.995132219;1526.404053;2388.865967;189.511993;4104.782227
579;1706284928.019190795;1548.770020;2387.007080;189.464996;4125.242188
580;1706284928.043252312;1555.436035;2388.683105;189.529007;4133.648438
581;1706284928.067312759;1525.902954;2389.650879;192.807007;4108.360840
582;1706284928.091373835;1527.250000;2386.355957;189.511993;4103.118164
583;1706284928.115433602;1553.034058;2384.906982;190.410004;4128.351074
584;1706284928.139495189;1535.703979;2386.399902;190.410004;4112.513672
585;1706284928.163553295;1527.443970;2382.968018;189.464996;4099.876953
586;1706284928.187611932;1530.954956;2383.960938;189.511993;4104.427734
587;1706284928.211672389;1565.598022;2386.355957;192.141006;4144.095215
588;1706284928.235732895;1545.909058;2386.059082;189.511993;4121.479980
589;1706284928.259791752;1536.619995;2382.949951;189.449997;4109.020020
590;1706284928.283851178;1524.360962;2384.825928;190.410004;4099.596680
591;1706284928.307910725;1545.005981;2386.417969;190.363007;4121.787109
592;1706284928.331970112;1551.206055;2384.644043;189.087997;4124.937988
593;1706284928.356029218;1545.628052;2384.662109;189.529007;4119.819336
594;1706284928.380088045;1532.696045;2385.229004;189.511993;4107.437012
595;1706284928.404147621;1541.833008;2389.450928;190.348999;4121.632812
596;1706284928.428206058;1527.720947;2388.764893;189.199997;4105.685547
597;1706284928.452265195;1541.036011;2380.427002;190.348007;4111.811035
598;1706284928.476324941;1530.279053;2390.465088;195.468002;4116.211914
599;1706284928.500384498;1561.720947;2387.086914;189.511993;4138.319824
600;1706284928.524443374;1535.901001;2385.291016;188.315994;4109.507812
601;1706284928.548501591;1547.332031;2384.746094;189.449997;4121.528320
602;1706284928.572560667;1537.589966;2386.458008;189.453003;4113.500977
603;1706284928.596619634;1539.594971;2386.520020;189.451004;4115.565918
604;1706284928.620678631;1537.954956;2386.906982;189.529007;4114.391113
605;1706284928.644737477;1528.587036;2388.782959;189.511993;4106.881836
606;1706284928.668796844;1539.343994;2386.520020;190.427002;4116.291016
607;1706284928.692856370;1560.144043;2388.999023;189.464996;4138.608398
608;1706284928.716915537;1544.826050;2389.752930;193.688004;4128.267090
609;1706284928.740975624;1541.906006;2384.808105;189.511993;4116.226074
610;1706284928.765035180;1525.407959;2388.904053;193.641006;4107.953125
611;1706284928.789094507;1550.145996;2384.763916;190.363007;4125.272949
612;1706284928.813153473;1544.437988;2390.219971;193.722000;4128.379883
613;1706284928.837213250;1540.172974;2392.016113;193.658005;4125.847168
614;1706284928.861271777;1540.878052;2386.489014;188.363007;4115.729980
615;1706284928.885330943;1544.412964;2386.417969;189.496002;4120.327148
616;1706284928.909389600;1546.133057;2386.138916;189.511993;4121.784180
617;1706284928.933448536;1527.239990;2388.214111;189.511993;4104.965820
618;1706284928.957506893;1526.588013;2385.611084;191.559006;4103.758301
619;1706284928.981566189;1543.473022;2383.814941;191.261002;4118.548828
620;1706284929.005625326;1547.329956;2387.935059;190.380005;4125.645020
621;1706284929.029688914;1530.996948;2382.121094;189.511993;4102.629883
622;1706284929.053749471;1527.594971;2388.782959;189.511993;4105.889648
623;1706284929.077809488;1542.671997;2384.662109;189.481995;4116.815918
624;1706284929.101869576;1528.368042;2384.844971;189.496002;4102.708984
625;1706284929.125930083;1532.203979;2384.706055;188.302002;4105.211914
626;1706284929.149990400;1527.076050;2387.916992;189.529007;4104.521973
627;1706284929.174048938;1546.930054;2391.211914;193.705002;4131.847168
628;1706284929.198108975;1525.920044;2384.724121;189.511993;4100.156250
629;1706284929.222168312;1532.203979;2385.178955;190.393005;4107.775879
630;1706284929.246228569;1525.557983;2388.720947;189.529007;4103.808105
631;1706284929.270288747;1537.746948;2386.458008;190.270004;4114.475098
632;1706284929.294349924;1526.254028;2385.489014;191.339005;4103.082031
633;1706284929.318408571;1529.098022;2382.968018;188.268997;4100.334961
634;1706284929.342469509;1524.366943;2386.121094;191.212997;4101.701172
635;1706284929.366529106;1535.552979;2387.092041;191.597000;4114.242188
636;1706284929.390590204;1542.045044;2385.478027;193.705002;4121.228027
637;1706284929.414649991;1523.520996;2384.825928;189.511993;4097.858887
638;1706284929.438711428;1545.270020;2384.763916;190.348007;4120.381836
639;1706284929.462772006;1548.797974;2389.434082;192.759995;4130.992188
640;1706284929.486831143;1525.063965;2387.090088;187.072998;4099.227051
641;1706284929.510891350;1525.213013;2384.662109;189.529007;4099.404297
642;1706284929.534950418;1549.078979;2386.987061;191.259003;4127.325195
643;1706284929.559010215;1533.639038;2379.717041;186.203003;4099.559082
644;1706284929.583071452;1529.777954;2386.076904;190.347000;4106.201660
645;1706284929.607130640;1536.409058;2387.172119;195.498001;4119.079102
646;1706284929.631199768;1560.465942;2382.183105;189.496002;4132.145020
647;1706284929.655259995;1538.779053;2387.092041;193.705002;4119.576172
648;1706284929.679319702;1546.396973;2386.138916;189.167007;4121.703125
649;1706284929.703378000;1538.962036;2387.086914;190.380005;4116.428711
650;1706284929.727438227;1548.760010;2383.876953;190.410004;4123.046875
651;1706284929.751498694;1534.017944;2386.925049;190.395996;4111.338867
652;1706284929.775559832;1525.557983;2386.906982;189.511993;4101.977051
653;1706284929.799618959;1540.385986;2387.873047;190.410004;4118.668945
654;1706284929.823678026;1568.479980;2387.090088;190.410004;4145.979980
655;1706284929.847737333;1548.708008;2384.724121;190.363007;4123.794922
656;1706284929.871796241;1546.676025;2385.291016;190.126007;4122.092773
657;1706284929.895855138;1541.183960;2383.858887;189.511993;4114.554688
658;1706284929.919914375;1562.203979;2387.676025;193.690994;4143.570801
659;1706284929.943973062;1531.479980;2391.167969;192.477997;4115.125977
660;1706284929.968031689;1528.873047;2384.662109;189.403000;4102.938477
661;1706284929.992092307;1532.170044;2382.968018;189.169006;4104.307129
662;1706284930.016151484;1548.954956;2386.906982;189.511993;4125.374023
663;1706284930.040211482;1541.029053;2388.720947;189.386993;4119.136719
664;1706284930.064270320;1527.946045;2386.059082;188.315994;4102.321289
665;1706284930.088329528;1528.442017;2387.185059;189.468002;4105.095215
666;1706284930.112388876;1538.103027;2384.706055;190.363007;4113.171875
667;1706284930.136448014;1541.536011;2385.229004;189.151993;4115.916992
668;1706284930.160507392;1540.661011;2393.875977;191.546997;4126.083984
669;1706284930.184566690;1527.602051;2382.968018;189.511993;4100.082031
670;1706284930.208625998;1547.517944;2382.121094;189.481995;4119.121094
671;1706284930.232685725;1526.058960;2383.916992;188.285995;4098.261719
672;1706284930.256744893;1544.410034;2385.673096;190.410004;4120.493164
673;1706284930.280803691;1528.875977;2387.873047;190.348007;4107.096680
674;1706284930.304863049;1539.594971;2391.211914;193.705002;4124.511719
675;1706284930.328922077;1523.740967;2382.685059;189.464996;4095.891113
676;1706284930.352980695;1531.512939;2388.968018;192.807007;4113.288086
677;1706284930.377039963;1533.204956;2386.987061;188.315994;4108.507812
678;1706284930.401098891;1550.836060;2391.167969;192.462006;4134.465820
679;1706284930.425157448;1540.878052;2386.177002;190.300995;4117.355957
680;1706284930.449216166;1539.651978;2386.138916;189.529007;4115.319824
681;1706284930.473275574;1531.004028;2387.172119;191.610992;4109.787109
682;1706284930.497335202;1558.864014;2387.916992;189.464996;4136.246094
683;1706284930.521394530;1542.904053;2382.121094;188.300003;4113.325195
684;1706284930.545454298;1527.584961;2386.076904;190.345993;4104.007812
685;1706284930.569512856;1529.787964;2386.260010;190.380005;4106.428223
686;1706284930.593572224;1561.368042;2386.501953;190.110001;4137.979980
687;1706284930.617630681;1545.504028;2384.825928;189.511993;4119.841797
688;1706284930.641688679;1532.170044;2383.797119;189.529007;4105.496094
689;1706284930.665748797;1545.953979;2383.814941;189.511993;4119.280762
690;1706284930.689809905;1541.482056;2383.735107;190.287003;4115.504395
691;1706284930.713870213;1526.899048;2385.258057;189.529007;4101.686035
692;1706284930.737931571;1533.005981;2382.968018;190.348007;4106.321777
693;1706284930.761992379;1541.343018;2383.694092;190.410004;4115.447266
694;1706284930.786053568;1541.631958;2383.011963;189.511993;4114.155762
695;1706284930.810114116;1546.985962;2390.479004;190.410004;4127.875000
696;1706284930.834175034;1536.432983;2384.724121;189.464996;4110.622070
697;1706284930.858235212;1525.407959;2386.076904;190.460999;4101.945801
698;1706284930.882295110;1546.912964;2386.138916;189.511993;4122.563965
699;1706284930.906355788;1526.394043;2384.808105;190.410004;4101.612305
